2,29,11,6
2,29,11,18
2,29,12,5
2,29,12,17
2,29,13,4
2,29,13,16
2,29,14,3
2,29,14,15
2,29,15,2
2,29,15,14
2,29,16,13
2,29,17,12
2,29,18,11
2,29,19,10
2,29,19,22
2,29,20,9
2,29,20,21
2,29,21,8
2,29,21,20
2,29,22,7
2,29,22,19
2,30,2,2
2,30,2,14
2,30,3,13
2,30,4,12
2,30,5,11
2,30,6,10
2,30,6,22
2,30,7,9
2,30,7,21
2,30,8,8
2,30,8,20
2,30,9,7
2,30,9,19
2,30,10,6
2,30,10,18
2,30,11,5
2,30,11,17
2,30,12,4
2,30,12,16
2,30,13,3
2,30,13,15
2,30,14,2
2,30,14,14
2,30,15,13
2,30,16,12
2,30,17,11
2,30,18,10
2,30,18,22
2,30,19,9
2,30,19,21
2,30,20,8
2,30,20,20
2,30,21,7
2,30,21,19
2,30,22,6
2,30,22,18
2,31,2,13
2,31,3,12
2,31,4,11
2,31,5,10
2,31,5,22
2,31,6,9
2,31,6,21
2,31,7,8
2,31,7,20
2,31,8,7
2,31,8,19
2,31,9,6
2,31,9,18
2,31,10,5
2,31,10,17
2,31,11,4
2,31,11,16
2,31,12,3
2,31,12,15
2,31,13,2
2,31,13,14
2,31,14,13
2,31,15,12
2,31,16,11
2,31,17,10
2,31,17,22
2,31,18,9
2,31,18,21
2,31,19,8
2,31,19,20
2,31,20,7
2,31,20,19
2,31,21,6
2,31,21,18
2,31,22,5
2,31,22,17
2,32,2,12
2,32,3,11
2,32,4,10
2,32,4,22
2,32,5,9
2,32,5,21
2,32,6,8
2,32,6,20
2,32,7,7
2,32,7,19
2,32,8,6
2,32,8,18
2,32,9,5
2,32,9,17
2,32,10,4
2,32,10,16
2,32,11,3
2,32,11,15
2,32,12,2
2,32,12,14
2,32,13,13
2,32,14,12
2,32,15,11
2,32,16,10
2,32,16,22
2,32,17,9
2,32,17,21
2,32,18,8
2,32,18,20
2,32,19,7
2,32,19,19
2,32,20,6
2,32,20,18
2,32,21,5
2,32,21,17
2,32,22,4
2,32,22,16
2,33,2,11
2,33,3,10
2,33,3,22
2,33,4,9
2,33,4,21
2,33,5,8
2,33,5,20
2,33,6,7
2,33,6,19
2,33,7,6
2,33,7,18
2,33,8,5
2,33,8,17
2,33,9,4
2,33,9,16
2,33,10,3
2,33,10,15
2,33,11,2
2,33,11,14
2,33,12,13
2,33,13,12
2,33,14,11
2,33,15,10
2,33,15,22
2,33,16,9
2,33,16,21
2,33,17,8
2,33,17,20
2,33,18,7
2,33,18,19
2,33,19,6
2,33,19,18
2,33,20,5
2,33,20,17
2,33,21,4
2,33,21,16
2,33,22,3
2,33,22,15
2,34,2,10
2,34,2,22
2,34,3,9
2,34,3,21
2,34,4,8
2,34,4,20
2,34,5,7
2,34,5,19
2,34,6,6
2,34,6,18
2,34,7,5
2,34,7,17
2,34,8,4
2,34,8,16
2,34,9,3
2,34,9,15
2,34,10,2
2,34,10,14
2,34,11,13
2,34,12,12
2,34,13,11
2,34,14,10
2,34,14,22
2,34,15,9
2,34,15,21
2,34,16,8
2,34,16,20
2,34,17,7
2,34,17,19
2,34,18,6
2,34,18,18
2,34,19,5
2,34,19,17
2,34,20,4
2,34,20,16
2,34,21,3
2,34,21,15
2,34,22,2
2,34,22,14
2,35,2,9
2,35,2,21
2,35,3,8
2,35,3,20
2,35,4,7
2,35,4,19
2,35,5,6
2,35,5,18
2,35,6,5
2,35,6,17
2,35,7,4
2,35,7,16
2,35,8,3
2,35,8,15
2,35,9,2
2,35,9,14
2,35,10,13
2,35,11,12
2,35,12,11
2,35,13,10
2,35,13,22
2,35,14,9
2,35,14,21
2,35,15,8
2,35,15,20
2,35,16,7
2,35,16,19
2,35,17,6
2,35,17,18
2,35,18,5
2,35,18,17
2,35,19,4
2,35,19,16
2,35,20,3
2,35,20,15
2,35,21,2
2,35,21,14
2,35,22,13
2,36,2,8
2,36,2,20
2,36,3,7
2,36,3,19
2,36,4,6
2,36,4,18
2,36,5,5
2,36,5,17
2,36,6,4
2,36,6,16
2,36,7,3
2,36,7,15
2,36,8,2
2,36,8,14
2,36,9,13
2,36,10,12
2,36,11,11
2,36,12,10
2,36,12,22
2,36,13,9
2,36,13,21
2,36,14,8
2,36,14,20
2,36,15,7
2,36,15,19
2,36,16,6
2,36,16,18
2,36,17,5
2,36,17,17
2,36,18,4
2,36,18,16
2,36,19,3
2,36,19,15
2,36,20,2
2,36,20,14
2,36,21,13
2,36,22,12
2,37,2,7
2,37,2,19
2,37,3,6
2,37,3,18
2,37,4,5
2,37,4,17
2,37,5,4
2,37,5,16
2,37,6,3
2,37,6,15
2,37,7,2
2,37,7,14
2,37,8,13
2,37,9,12
2,37,10,11
2,37,11,10
2,37,11,22
2,37,12,9
2,37,12,21
2,37,13,8
2,37,13,20
2,37,14,7
2,37,14,19
2,37,15,6
2,37,15,18
2,37,16,5
2,37,16,17
2,37,17,4
2,37,17,16
2,37,18,3
2,37,18,15
2,37,19,2
2,37,19,14
2,37,20,13
2,37,21,12
2,37,22,11
2,38,2,6
2,38,2,18
2,38,3,5
2,38,3,17
2,38,4,4
2,38,4,16
2,38,5,3
2,38,5,15
2,38,6,2
2,38,6,14
2,38,7,13
2,38,8,12
2,38,9,11
2,38,10,10
2,38,10,22
2,38,11,9
2,38,11,21
2,38,12,8
2,38,12,20
2,38,13,7
2,38,13,19
2,38,14,6
2,38,14,18
2,38,15,5
2,38,15,17
2,38,16,4
2,38,16,16
2,38,17,3
2,38,17,15
2,38,18,2
2,38,18,14
2,38,19,13
2,38,20,12
2,38,21,11
2,38,22,10
2,38,22,22
2,39,2,5
2,39,2,17
2,39,3,4
2,39,3,16
2,39,4,3
2,39,4,15
2,39,5,2
2,39,5,14
2,39,6,13
2,39,7,12
2,39,8,11
2,39,9,10
2,39,9,22
2,39,10,9
2,39,10,21
2,39,11,8
2,39,11,20
2,39,12,7
2,39,12,19
2,39,13,6
2,39,13,18
2,39,14,5
2,39,14,17
2,39,15,4
2,39,15,16
2,39,16,3
2,39,16,15
2,39,17,2
2,39,17,14
2,39,18,13
2,39,19,12
2,39,20,11
2,39,21,10
2,39,21,22
2,39,22,9
2,39,22,21
2,40,2,4
2,40,2,16
2,40,3,3
2,40,3,15
2,40,4,2
2,40,4,14
2,40,5,13
2,40,6,12
2,40,7,11
2,40,8,10
2,40,8,22
2,40,9,9
2,40,9,21
2,40,10,8
2,40,10,20
2,40,11,7
2,40,11,19
2,40,12,6
2,40,12,18
2,40,13,5
2,40,13,17
2,40,14,4
2,40,14,16
2,40,15,3
2,40,15,15
2,40,16,2
2,40,16,14
2,40,17,13
2,40,18,12
2,40,19,11
2,40,20,10
2,40,20,22
2,40,21,9
2,40,21,21
2,40,22,8
2,40,22,20
2,41,2,3
2,41,2,15
2,41,3,2
2,41,3,14
2,41,4,13
2,41,5,12
2,41,6,11
2,41,7,10
2,41,7,22
2,41,8,9
2,41,8,21
2,41,9,8
2,41,9,20
2,41,10,7
2,41,10,19
2,41,11,6
2,41,11,18
2,41,12,5
2,41,12,17
2,41,13,4
2,41,13,16
2,41,14,3
2,41,14,15
2,41,15,2
2,41,15,14
2,41,16,13
2,41,17,12
2,41,18,11
2,41,19,10
2,41,19,22
2,41,20,9
2,41,20,21
2,41,21,8
2,41,21,20
2,41,22,7
2,41,22,19
2,42,2,2
2,42,2,14
2,42,3,13
2,42,4,12
2,42,5,11
2,42,6,10
2,42,6,22
2,42,7,9
2,42,7,21
2,42,8,8
2,42,8,20
2,42,9,7
2,42,9,19
2,42,10,6
2,42,10,18
2,42,11,5
2,42,11,17
2,42,12,4
2,42,12,16
2,42,13,3
2,42,13,15
2,42,14,2
2,42,14,14
2,42,15,13
2,42,16,12
2,42,17,11
2,42,18,10
2,42,18,22
2,42,19,9
2,42,19,21
2,42,20,8
2,42,20,20
2,42,21,7
2,42,21,19
2,42,22,6
2,42,22,18
2,43,2,13
2,43,3,12
2,43,4,11
2,43,5,10
2,43,5,22
2,43,6,9
2,43,6,21
2,43,7,8
2,43,7,20
2,43,8,7
2,43,8,19
2,43,9,6
2,43,9,18
2,43,10,5
2,43,10,17
2,43,11,4
2,43,11,16
2,43,12,3
2,43,12,15
2,43,13,2
2,43,13,14
2,43,14,13
2,43,15,12
2,43,16,11
2,43,17,10
2,43,17,22
2,43,18,9
2,43,18,21
2,43,19,8
2,43,19,20
2,43,20,7
2,43,20,19
2,43,21,6
2,43,21,18
2,43,22,5
2,43,22,17
2,44,2,12
2,44,3,11
2,44,4,10
2,44,4,22
2,44,5,9
2,44,5,21
2,44,6,8
2,44,6,20
2,44,7,7
2,44,7,19
2,44,8,6
2,44,8,18
2,44,9,5
2,44,9,17
2,44,10,4
2,44,10,16
2,44,11,3
2,44,11,15
2,44,12,2
2,44,12,14
2,44,13,13
2,44,14,12
2,44,15,11
2,44,16,10
2,44,16,22
2,44,17,9
2,44,17,21
2,44,18,8
2,44,18,20
2,44,19,7
2,44,19,19
2,44,20,6
2,44,20,18
2,44,21,5
2,44,21,17
2,44,22,4
2,44,22,16
2,45,2,11
2,45,3,10
2,45,3,22
2,45,4,9
2,45,4,21
2,45,5,8
2,45,5,20
2,45,6,7
2,45,6,19
2,45,7,6
2,45,7,18
2,45,8,5
2,45,8,17
2,45,9,4
2,45,9,16
2,45,10,3
2,45,10,15
2,45,11,2
2,45,11,14
2,45,12,13
2,45,13,12
2,45,14,11
2,45,15,10
2,45,15,22
2,45,16,9
2,45,16,21
2,45,17,8
2,45,17,20
2,45,18,7
2,45,18,19
2,45,19,6
2,45,19,18
2,45,20,5
2,45,20,17
2,45,21,4
2,45,21,16
2,45,22,3
2,45,22,15
2,46,2,10
2,46,2,22
2,46,3,9
2,46,3,21
2,46,4,8
2,46,4,20
2,46,5,7
2,46,5,19
2,46,6,6
2,46,6,18
2,46,7,5
2,46,7,17
2,46,8,4
2,46,8,16
2,46,9,3
2,46,9,15
2,46,10,2
2,46,10,14
2,46,11,13
2,46,12,12
2,46,13,11
2,46,14,10
2,46,14,22
2,46,15,9
2,46,15,21
2,46,16,8
2,46,16,20
2,46,17,7
2,46,17,19
2,46,18,6
2,46,18,18
2,46,19,5
2,46,19,17
2,46,20,4
2,46,20,16
2,46,21,3
2,46,21,15
2,46,22,2
2,46,22,14
2,47,2,9
2,47,2,21
2,47,3,8
2,47,3,20
2,47,4,7
2,47,4,19
2,47,5,6
2,47,5,18
2,47,6,5
2,47,6,17
2,47,7,4
2,47,7,16
2,47,8,3
2,47,8,15
2,47,9,2
2,47,9,14
2,47,10,13
2,47,11,12
2,47,12,11
2,47,13,10
2,47,13,22
2,47,14,9
2,47,14,21
2,47,15,8
2,47,15,20
2,47,16,7
2,47,16,19
2,47,17,6
2,47,17,18
2,47,18,5
2,47,18,17
2,47,19,4
2,47,19,16
2,47,20,3
2,47,20,15
2,47,21,2
2,47,21,14
2,47,22,13
2,48,2,8
2,48,2,20
2,48,3,7
2,48,3,19
2,48,4,6
2,48,4,18
2,48,5,5
2,48,5,17
2,48,6,4
2,48,6,16
2,48,7,3
2,48,7,15
2,48,8,2
2,48,8,14
2,48,9,13
2,48,10,12
2,48,11,11
2,48,12,10
2,48,12,22
2,48,13,9
2,48,13,21
2,48,14,8
2,48,14,20
2,48,15,7
2,48,15,19
2,48,16,6
2,48,16,18
2,48,17,5
2,48,17,17
2,48,18,4
2,48,18,16
2,48,19,3
2,48,19,15
2,48,20,2
2,48,20,14
2,48,21,13
2,48,22,12
2,49,2,7
2,49,2,19
2,49,3,6
2,49,3,18
2,49,4,5
2,49,4,17
2,49,5,4
2,49,5,16
2,49,6,3
2,49,6,15
2,49,7,2
2,49,7,14
2,49,8,13
2,49,9,12
2,49,10,11
2,49,11,10
2,49,11,22
2,49,12,9
2,49,12,21
2,49,13,8
2,49,13,20
2,49,14,7
2,49,14,19
2,49,15,6
2,49,15,18
2,49,16,5
2,49,16,17
2,49,17,4
2,49,17,16
2,49,18,3
2,49,18,15
2,49,19,2
2,49,19,14
2,49,20,13
2,49,21,12
2,49,22,11
2,50,2,6
2,50,2,18
2,50,3,5
2,50,3,17
2,50,4,4
2,50,4,16
2,50,5,3
2,50,5,15
2,50,6,2
2,50,6,14
2,50,7,13
2,50,8,12
2,50,9,11
2,50,10,10
2,50,10,22
2,50,11,9
2,50,11,21
2,50,12,8
2,50,12,20
2,50,13,7
2,50,13,19
2,50,14,6
2,50,14,18
2,50,15,5
2,50,15,17
2,50,16,4
2,50,16,16
2,50,17,3
2,50,17,15
2,50,18,2
2,50,18,14
2,50,19,13
2,50,20,12
2,50,21,11
2,50,22,10
2,50,22,22
2,51,2,5
2,51,2,17
2,51,3,4
2,51,3,16
2,51,4,3
2,51,4,15
2,51,5,2
2,51,5,14
2,51,6,13
2,51,7,12
2,51,8,11
2,51,9,10
2,51,9,22
2,51,10,9
2,51,10,21
2,51,11,8
2,51,11,20
2,51,12,7
2,51,12,19
2,51,13,6
2,51,13,18
2,51,14,5
2,51,14,17
2,51,15,4
2,51,15,16
2,51,16,3
2,51,16,15
2,51,17,2
2,51,17,14
2,51,18,13
2,51,19,12
2,51,20,11
2,51,21,10
2,51,21,22
2,51,22,9
2,51,22,21
2,52,2,4
2,52,2,16
2,52,3,3
2,52,3,15
2,52,4,2
2,52,4,14
2,52,5,13
2,52,6,12
2,52,7,11
2,52,8,10
2,52,8,22
2,52,9,9
2,52,9,21
2,52,10,8
2,52,10,20
2,52,11,7
2,52,11,19
2,52,12,6
2,52,12,18
2,52,13,5
2,52,13,17
2,52,14,4
2,52,14,16
2,52,15,3
2,52,15,15
2,52,16,2
2,52,16,14
2,52,17,13
2,52,18,12
2,52,19,11
2,52,20,10
2,52,20,22
2,52,21,9
2,52,21,21
2,52,22,8
2,52,22,20
2,53,2,3
2,53,2,15
2,53,3,2
2,53,3,14
2,53,4,13
2,53,5,12
2,53,6,11
2,53,7,10
2,53,7,22
2,53,8,9
2,53,8,21
2,53,9,8
2,53,9,20
2,53,10,7
2,53,10,19
2,53,11,6
2,53,11,18
2,53,12,5
2,53,12,17
2,53,13,4
2,53,13,16
2,53,14,3
